Rk,Player,Age,Team,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Awards,-9999
202,Chigoziem Okonkwo,25,TEN,TE,17,11,0,0,0,0,0,0,2,0,0,0,0.0,4,3,1,0,0,0,,OkonCh00
203,Christian Rozeboom,27,LAR,LB,17,11,1,16,0,16,4,0,0,0,0,0,1.0,135,69,66,5,1,0,,RozeCh00
204,Tim Settle,27,HOU,DT,17,11,0,0,0,0,0,0,0,1,2,0,5.0,31,24,7,10,10,0,,SettTi00
205,Jerry Tillery,28,MIN,DE,17,11,0,0,0,0,2,1,0,0,0,0,0.0,28,13,15,1,3,0,,TillJe00
206,Dorian Williams,23,BUF,LB,17,11,0,0,0,0,0,1,0,3,0,0,0.0,117,68,49,5,2,0,,WillDo04
207,Javonte Williams,24,DEN,RB,17,11,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,WillJa10
208,Nate Adkins,25,DEN,TE,17,10,0,0,0,0,0,0,0,0,0,0,0.0,5,2,3,0,0,0,,AdkiNa00
209,Montaric Brown,25,JAX,CB,17,10,1,0,0,0,8,0,0,0,0,0,0.0,75,55,20,6,0,0,,BrowMo00
210,Daniel Brunskill,30,TEN,OL,17,10,0,0,0,0,0,0,1,0,-3,0,0.0,0,0,0,0,0,0,,BrunDa00
211,Eddie Goldman,30,ATL,DE,17,10,0,0,0,0,0,0,0,0,0,0,1.0,16,7,9,1,3,0,,GoldEd00
212,Noah Gray,25,KAN,TE,17,10,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,GrayNo00
213,Noah Igbinoghene,25,WAS,CB,17,10,0,0,0,0,7,0,0,0,0,0,0.0,55,33,22,1,0,0,,IgbiNo00
214,Josh Metellus,26,MIN,S,17,10,2,16,0,12,5,1,0,0,0,0,0.0,103,63,40,2,6,0,,MeteJo00
215,Odafe Oweh,26,BAL,LB,17,10,0,0,0,0,0,1,0,0,0,0,10.0,39,25,14,9,23,0,,OwehJa00
216,Jayden Reed,24,GNB,WR,17,10,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,,ReedJa03
217,Omar Speights,23,LAR,LB,17,10,0,0,0,0,2,0,0,0,0,0,0.0,67,37,30,2,0,0,,SpeiOm00
218,Brenton Strange,24,JAX,TE,17,10,0,0,0,0,0,0,1,0,0,0,0.0,1,0,1,0,0,0,,StraBr00
219,Ar'Darius Washington,25,BAL,S,17,10,2,33,0,32,8,1,0,0,0,0,1.0,64,45,19,5,2,0,,WashAr00
220,Tershawn Wharton,26,KAN,DT,17,10,0,0,0,0,2,1,0,0,0,0,6.5,29,18,11,7,11,0,,WharTe00
221,Darrell Baker,26,TEN,CB,17,9,0,0,0,0,5,0,0,0,0,0,0.0,40,32,8,1,0,0,,BakeDa02
222,Tyrel Dodson,26,2TM,LB,17,12,3,7,0,7,6,1,0,0,0,0,2.0,107,59,48,5,4,0,,DodsTy01
222,Tyrel Dodson,26,SEA,LB,9,9,0,0,0,0,2,1,0,0,0,0,2.0,71,41,30,5,3,0,,DodsTy01
222,Tyrel Dodson,26,MIA,LB,8,3,3,7,0,7,4,0,0,0,0,0,0.0,36,18,18,0,1,0,,DodsTy01
223,Marist Liufau,23,DAL,LB,17,9,0,0,0,0,3,2,0,1,0,0,1.5,50,30,20,4,2,0,,LiufMa00
224,Ja'Quan McMillian,24,DEN,CB,17,9,2,44,1,44,10,1,0,0,0,0,1.0,81,61,20,4,2,0,,McMiJa00
225,Colby Parkinson,25,LAR,TE,17,9,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,ParkCo02
226,Tip Reiman,23,ARI,TE,17,9,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ReimTi00
227,Jeremy Ruckert,24,NYJ,TE,17,9,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,RuckJe00
228,Preston Smith,32,2TM,DE,17,9,0,0,0,0,0,0,0,1,1,0,4.5,32,12,20,5,6,0,,SmitPr00
228,Preston Smith,32,GNB,DE,9,9,0,0,0,0,0,0,0,0,0,0,2.5,19,6,13,2,4,0,,SmitPr00
228,Preston Smith,32,PIT,LB,8,0,0,0,0,0,0,0,0,1,1,0,2.0,13,6,7,3,2,0,,SmitPr00
229,Za'Darius Smith,32,2TM,DE,17,16,0,0,0,0,1,0,0,0,0,0,9.0,35,22,13,9,17,0,,SmitZa00
229,Za'Darius Smith,32,CLE,DE,9,9,0,0,0,0,0,0,0,0,0,0,5.0,23,15,8,6,7,0,,SmitZa00
229,Za'Darius Smith,32,DET,DE,8,7,0,0,0,0,1,0,0,0,0,0,4.0,12,7,5,3,10,0,,SmitZa00
230,Tuli Tuipulotu,22,LAC,LB,17,9,0,0,0,0,2,1,0,0,0,0,8.5,42,26,16,11,17,0,,TuipTu00
231,Nick Westbrook-Ikhine,27,TEN,WR,17,9,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,WestNi00
232,Calvin Austin III,25,PIT,WR,17,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,AustCa00
233,Daniel Bellinger,24,NYG,TE,17,8,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,BellDa00
234,Luke Farrell,27,JAX,TE,17,8,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,FarrLu00
235,Braden Fiske,24,LAR,DE,17,8,0,0,0,0,0,2,0,2,8,0,8.5,44,20,24,10,10,0,,FiskBr00
236,Johnathan Hankins,32,SEA,DT,17,8,1,0,0,0,1,0,0,0,0,0,1.0,30,15,15,5,2,0,,HankJo00
237,Austin Hooper,30,NWE,TE,17,8,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,HoopAu00
238,Antonio Johnson,23,JAX,S,17,8,0,0,0,0,2,0,0,0,0,0,0.0,73,55,18,1,0,0,,JohnAn07
239,Jarran Reed,32,SEA,DT,17,8,0,0,0,0,2,1,0,0,0,0,4.5,45,21,24,5,15,0,,ReedJa02
240,Justin Strnad,28,DEN,LB,17,8,0,0,0,0,3,0,0,0,0,0,3.0,73,48,25,8,4,0,,StrnJu00
241,Samuel Womack,25,IND,CB,17,8,2,4,0,4,9,0,0,0,0,0,0.0,36,26,10,0,0,0,,WomaSa00
242,Akeem Davis-Gaither,27,CIN,LB,17,7,1,12,0,12,4,1,0,1,0,0,0.0,82,41,41,4,1,0,,DaviAk01
243,Demario Douglas,24,NWE,WR,17,7,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,DougDe00
244,Kingsley Enagbare,24,GNB,DE,17,7,0,0,0,0,0,2,0,0,0,0,4.5,39,18,21,6,8,0,,EnagKi00
245,Dante Fowler,30,WAS,LB,17,7,1,67,1,67,1,2,0,0,0,0,10.5,39,25,14,14,12,0,,FowlDa00
246,Renardo Green,24,SFO,CB,17,7,1,20,0,20,13,1,0,0,0,0,0.0,61,41,20,0,0,0,,GreeRe00
247,Jaylinn Hawkins,27,NWE,S,17,7,0,0,0,0,1,0,0,1,0,0,0.0,48,27,21,3,0,0,,HawkJa00
248,Brock Hoffman,25,DAL,C,17,7,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HoffBr00
249,Lil'Jordan Humphrey,26,DEN,WR,17,7,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,HumpLi01
250,Dre'Mont Jones,27,SEA,LB,17,7,0,0,0,0,1,1,0,0,0,0,4.0,28,14,14,7,13,1,,JoneDr00
251,Jonah Laulu,24,LVR,DT,17,7,0,0,0,0,3,0,0,0,0,0,1.0,35,15,20,3,2,0,,LaulJo00
252,Adonai Mitchell,22,IND,WR,17,7,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,,MitcAd00
253,Jalen Nailor,25,MIN,WR,17,7,0,0,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0,,NailJa00
254,Isaiah Oliver,28,NYJ,CB,17,7,0,0,0,0,3,0,0,0,0,0,1.0,57,42,15,2,2,0,,OlivIs00
255,Mike Pennel,33,KAN,DT,17,7,0,0,0,0,0,1,0,0,0,0,3.0,25,10,15,3,2,0,,PennMi00
256,Adam Prentice,27,NOR,FB,17,7,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,PrenAd00
257,Tavius Robinson,25,BAL,LB,17,7,0,0,0,0,1,0,0,0,0,0,3.5,32,13,19,4,12,0,,RobiTa00
258,Eric Stokes,25,GNB,CB,17,7,0,0,0,0,0,0,0,0,0,0,0.0,41,29,12,0,0,0,,StokEr00
259,Parker Washington,22,JAX,WR,17,7,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,WashPa01
260,Milton Williams,25,PHI,DT,17,7,0,0,0,0,1,1,0,1,0,0,5.0,24,11,13,7,10,0,,WillMi08
261,Jordan Akins,32,CLE,TE,17,6,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,,AkinJo00
262,AJ Barner,22,SEA,TE,17,6,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BarnAJ00
263,John Bates,27,WAS,TE,17,6,0,0,0,0,0,0,1,0,0,0,0.0,2,1,1,0,0,0,,BateJo00
264,Jordan Battle,24,CIN,S,17,6,1,0,0,0,3,0,1,1,60,0,0.0,58,35,23,1,1,0,,BattJo00
265,Dane Belton,24,NYG,S,17,6,1,0,0,0,6,1,0,1,0,0,1.0,56,28,28,1,1,0,,BeltDa00
266,Beanie Bishop,25,PIT,CB,17,6,4,46,0,41,7,0,0,1,0,0,0.5,45,30,15,2,1,0,,BishBe00
267,Taven Bryan,28,IND,DT,17,6,0,0,0,0,1,0,0,1,0,0,1.0,20,11,9,3,2,0,,BryaTa00
268,Zach Charbonnet,23,SEA,RB,17,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,CharZa00
269,Kylen Granson,26,IND,TE,17,6,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,GranKy00
270,Elijah Higgins,24,ARI,TE,17,6,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,HiggEl00
271,Fred Johnson,27,PHI,T,17,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,JohnFr01
272,Cameron Lewis,27,BUF,CB,17,6,1,0,0,0,4,0,0,0,0,0,0.0,68,47,21,2,0,0,,LewiCa00
273,Anthony Nelson,27,TAM,LB,17,6,0,0,0,0,1,1,0,1,0,0,4.0,40,25,15,6,13,0,,NelsAn01
274,Josh Newton,24,CIN,CB,17,6,1,12,0,12,7,0,0,0,0,0,0.0,31,27,4,1,0,0,,NewtJo00
275,Andrew Ogletree,26,IND,TE,17,6,0,0,0,0,0,0,0,0,0,0,0.0,5,1,4,0,0,0,,OgleAn00
276,Patrick Ricard,30,BAL,FB,17,6,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,0,0,PBAP-1,RicaPa00
277,Luke Schoonmaker,26,DAL,TE,17,6,0,0,0,0,0,0,0,0,0,0,0.0,5,3,2,0,0,0,,SchoLu00
278,Jonnu Smith,29,MIA,TE,17,6,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,PB,SmitJo01
279,Joshua Williams,25,KAN,CB,17,6,0,0,0,0,6,0,0,0,0,0,1.0,33,19,14,2,1,0,,WillJo03
280,Olamide Zaccheaus,27,WAS,WR,17,6,0,0,0,0,0,0,3,2,0,0,0.0,0,0,0,0,0,0,,ZaccOl01
281,Percy Butler,24,WAS,S,17,5,0,0,0,0,1,0,0,0,0,0,0.0,47,29,18,2,1,0,,ButlPe00
282,Troy Dye,28,LAC,LB,17,5,0,0,0,0,0,0,0,0,0,0,1.5,57,34,23,2,2,0,,DyexTr00
283,Connor Heyward,25,PIT,TE,17,5,0,0,0,0,0,0,0,1,0,0,0.0,8,6,2,0,0,0,,HeywCo00
284,Michael Hoecht,27,LAR,LB,17,5,0,0,0,0,2,0,0,0,0,0,3.0,56,24,32,4,6,0,,HoecMi00
285,Juwan Johnson,28,NOR,TE,17,5,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0,0,0,0,,JohnJu02
286,Rodney McLeod,34,CLE,S,17,5,0,0,0,0,5,0,0,1,25,1,0.0,39,28,11,2,0,0,,McLeRo00
287,David Moore,29,CAR,WR,17,5,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,MoorDa03
288,Jonathan Owens,29,CHI,S,17,5,1,0,0,0,2,1,0,2,13,0,0.0,49,30,19,1,0,0,,OwenJo01
289,Justin Skule,28,TAM,T,17,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,SkulJu00
290,Grant Stuard,26,IND,LB,17,5,0,0,0,0,0,0,0,0,0,0,0.0,40,25,15,2,0,0,,StuaGr00
291,Chazz Surratt,27,NYJ,LB,17,5,0,0,0,0,0,0,0,0,0,0,0.0,28,18,10,2,1,0,,SurrCh00
292,Isaac Yiadom,28,SFO,CB,17,5,1,11,0,11,6,2,0,2,0,0,0.0,46,38,8,0,0,0,,YiadIs00
293,Alec Anderson,25,BUF,T,17,4,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,AndeAl01
294,Mike Brown,25,TEN,S,17,4,0,0,0,0,1,0,0,0,0,0,0.0,49,26,23,0,0,0,,BrowMi02
295,Greg Dortch,26,ARI,WR,17,4,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,,DortGr01
296,Jahmyr Gibbs,22,DET,RB,17,4,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,PB,GibbJa01
297,Neville Hewitt,31,HOU,LB,17,4,1,45,0,45,3,2,0,0,0,0,0.0,59,31,28,0,1,0,,HewiNe00
298,Jordan Howden,24,NOR,CB,17,4,2,-2,0,3,2,0,0,0,0,0,0.0,50,27,23,1,0,0,,HowdJo00
299,Jarrian Jones,23,JAX,CB,17,4,1,0,0,0,8,0,0,0,0,0,2.0,40,30,10,1,2,0,,JoneJa14
300,Kamren Kinchens,22,LAR,CB,17,4,4,123,1,103,6,1,1,1,0,0,0.0,57,36,21,1,0,0,,KincKa00
301,Ben Niemann,29,DET,LB,17,4,0,0,0,0,1,0,0,1,0,0,0.0,25,11,14,0,0,0,,NiemBe00
302,Amik Robertson,26,DET,CB,17,4,0,0,0,0,8,3,0,0,0,0,0.0,50,40,10,4,0,0,,RobeAm00
303,Durham Smythe,29,MIA,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,SmytDu00
304,Josh Whyle,25,TEN,TE,17,4,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,,WhylJo01
305,Payton Wilson,24,PIT,LB,17,4,1,0,0,0,2,1,1,2,22,1,0.0,78,49,29,3,2,0,,WilsPa00
306,Felix Anudike-Uzomah,22,KAN,DE,17,3,0,0,0,0,0,1,0,1,0,0,2.5,27,16,11,6,7,0,,AnudFe00
307,Quinton Bell,28,MIA,LB,17,3,0,0,0,0,1,1,0,0,0,0,1.0,27,16,11,3,0,0,,BellQu00
308,Jake Bobo,26,SEA,WR,17,3,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,BoboJa00
309,Elijah Chatman,24,NYG,DT,17,3,0,0,0,0,0,0,0,1,0,0,1.0,21,11,10,2,3,0,,ChatEl00
310,Morgan Fox,30,LAC,DE,17,3,0,0,0,0,1,0,0,0,0,0,3.5,27,19,8,4,6,0,,FoxxMo00
311,Mike Gesicki,29,CIN,TE,17,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,,GesiMi00
312,William Gholston,33,TAM,DE,17,3,0,0,0,0,0,0,0,0,0,0,1.0,12,6,6,1,4,0,,GholWi00
313,Antonio Gibson,26,NWE,RB,17,3,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0,0,0,0,,GibsAn00
314,Shaquill Griffin,29,MIN,CB,17,3,2,28,0,28,6,0,0,0,0,0,0.0,41,33,8,1,0,0,,GrifSh00
315,C.J. Ham,31,MIN,FB,17,3,0,0,0,0,0,0,1,1,0,0,0.0,4,2,2,0,0,0,,HamxC.00
316,Bucky Irving,22,TAM,RB,17,3,0,0,0,0,0,0,2,3,0,0,0.0,0,0,0,0,0,0,,IrviBu00
317,Avonte Maddox,28,PHI,CB,17,3,0,0,0,0,5,0,1,0,0,0,0.0,20,9,11,0,0,0,,MaddAv00
318,Max Melton,22,ARI,CB,17,3,0,0,0,0,5,1,0,0,0,0,0.0,51,36,15,2,0,0,,MeltMa00
319,Chad Muma,25,JAX,LB,17,3,0,0,0,0,0,0,0,0,0,0,0.0,32,12,20,0,0,0,,MumaCh00
320,Joseph Ossai,24,CIN,DE,17,3,0,0,0,0,1,2,0,0,0,0,5.0,46,26,20,4,15,0,,OssaJo00
321,Jack Sanborn,24,CHI,LB,17,3,0,0,0,0,3,0,0,0,0,0,1.5,35,17,18,2,2,0,,SanbJa00
322,Eric Saubert,30,SFO,TE,17,3,0,0,0,0,0,0,1,0,0,0,0.0,4,3,1,0,0,0,,SaubEr00
323,Carson Steele,22,KAN,RB,17,3,0,0,0,0,0,0,3,0,0,0,0.0,1,0,1,0,0,0,,SteeCa00
324,Josh Wallace,24,LAR,CB,17,3,0,0,0,0,2,0,0,0,0,0,0.0,10,7,3,0,0,0,,WallJo00
325,Braelon Allen,20,NYJ,RB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,AlleBr05
326,Oren Burks,29,PHI,LB,17,2,0,0,0,0,1,2,0,0,0,0,0.0,41,20,21,2,0,0,,BurkOr00
327,Michael Burton,32,DEN,FB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,6,2,4,0,0,0,,BurtMi00
328,Arnold Ebiketie,25,ATL,LB,17,2,0,0,0,0,2,0,0,1,0,0,6.0,38,26,12,6,12,0,,EbikAr00
329,Da'Shawn Hand,29,MIA,DT,17,2,0,0,0,0,1,1,0,1,0,0,1.0,31,20,11,5,4,0,,HandDa00
330,KhaDarel Hodge,29,ATL,WR,17,2,0,0,0,0,0,0,0,1,0,1,0.0,7,4,3,1,0,0,PB,HodgKh00
331,Devon Key,27,DEN,CB,17,2,0,0,0,0,0,0,0,0,0,0,1.0,33,17,16,1,1,0,,KeyxDe00
332,Hunter Long,26,LAR,TE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,LongHu00
333,Marvin Mims,22,DEN,WR,17,2,0,0,0,0,0,0,1,1,0,0,0.0,1,1,0,0,0,0,PBAP-1,MimsMa00
334,Duke Riley,30,MIA,LB,17,2,0,0,0,0,0,0,0,0,0,0,0.0,11,5,6,0,0,0,,RileDu00
335,Roy Robertson-Harris,31,2TM,DT,17,2,0,0,0,0,1,0,0,0,0,0,2.0,20,10,10,4,5,0,,RobeRo00
335,Roy Robertson-Harris,31,JAX,DT,6,2,0,0,0,0,0,0,0,0,0,0,2.0,7,5,2,3,4,0,,RobeRo00
335,Roy Robertson-Harris,31,SEA,DT,11,0,0,0,0,0,1,0,0,0,0,0,0.0,13,5,8,1,1,0,,RobeRo00
336,Christian Roland-Wallace,23,KAN,CB,17,2,1,0,0,0,1,1,0,0,0,0,0.0,34,23,11,2,2,0,,RolaCh00
337,Ben Sinnott,22,WAS,TE,17,2,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,SinnBe00
338,Dadrion Taylor-Demerson,23,ARI,S,17,2,0,0,0,0,5,1,0,0,0,0,0.0,37,23,14,3,0,0,,TaylDa02
339,KaVontae Turpin,28,DAL,WR,17,2,0,0,0,0,0,0,3,1,0,0,0.0,0,0,0,0,0,0,PBAP-1,TurpKa00
340,Kindle Vildor,27,DET,CB,17,2,0,0,0,0,3,0,0,0,0,0,0.0,16,10,6,0,0,0,,VildKi00
341,Jihad Ward,30,MIN,LB,17,2,0,0,0,0,1,0,0,1,2,0,1.0,10,5,5,1,14,0,,WardJi02
342,Nick Zakelj,25,SFO,OL,17,2,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,,ZakeNi00
343,Arik Armstead,31,JAX,DE,17,1,0,0,0,0,3,0,0,0,0,0,2.0,29,21,8,3,7,0,,ArmsAr01
344,D'Anthony Bell,28,CLE,S,17,1,0,0,0,0,0,0,0,0,0,0,0.0,19,10,9,1,1,0,,BellDA03
345,Josh Blackwell,25,CHI,CB,17,1,1,10,0,10,2,0,0,0,0,0,0.0,13,10,3,0,0,0,,BlacJo00
346,Chris Board,29,BAL,LB,17,1,0,0,0,0,1,0,0,1,0,0,1.0,30,18,12,2,1,0,,BoarCh00
347,Thomas Booker,25,PHI,DT,17,1,0,0,0,0,1,0,0,0,0,0,1.0,18,8,10,2,2,0,,BookTh00
348,Elijah Campbell,29,MIA,CB,17,1,0,0,0,0,0,1,0,0,0,0,0.0,11,6,5,1,0,0,,CampEl00
349,Blake Corum,24,LAR,RB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,,CoruBl00
350,Marcellas Dial,24,NWE,CB,17,1,0,0,0,0,0,1,0,0,0,0,0.0,12,6,6,0,0,0,,DialMa00
351,Samuel Eguavoen,31,NYJ,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,14,7,7,0,0,0,,EguaSa00
352,Kenneth Gainwell,25,PHI,RB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,,GainKe00
353,Richie Grant,27,ATL,S,17,1,0,0,0,0,2,0,0,0,0,0,0.0,14,13,1,2,0,0,,GranRi00
354,Kamu Grugier-Hill,30,MIN,LB,17,1,2,5,0,5,3,0,0,0,0,0,0.0,18,11,7,0,0,0,,GrugKa00
355,Zach Harrison,23,ATL,DE,17,1,0,0,0,0,2,0,0,0,0,0,1.0,26,6,20,3,1,1,,HarrZa00
356,Jaden Hicks,22,KAN,CB,17,1,3,50,0,47,5,0,0,0,0,0,0.0,29,23,6,3,0,0,,HickJa01
357,Jake Hummel,25,LAR,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,17,11,6,0,0,0,,HummJa00
358,Ja'Marcus Ingram,27,BUF,CB,17,1,2,56,1,31,4,0,0,0,0,0,1.0,24,16,8,2,1,0,,IngrJa00
359,Ty Johnson,27,BUF,RB,17,1,0,0,0,0,0,0,0,1,0,0,0.0,5,5,0,0,0,0,,JohnTy02
360,Cam Jones,25,KAN,LB,17,1,0,0,0,0,0,0,0,0,0,0,0.0,19,12,7,0,1,0,,JoneCa04
361,Ko Kieft,26,TAM,TE,17,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,KiefKo00
362,Laiatu Latu,24,IND,DE,17,1,0,0,0,0,1,3,0,1,0,0,4.0,32,16,16,5,12,0,,LatuLa00
363,Jaylen McCollough,24,LAR,CB,17,1,4,6,1,4,4,0,0,0,0,0,0.0,43,26,17,0,1,0,,McCoJa02
364,Jeremy McNichols,29,WAS,RB,17,1,0,0,0,0,0,0,0,2,0,0,0.0,10,5,5,0,0,0,,McNiJe00
365,Cameron Mitchell,23,CLE,CB,17,1,0,0,0,0,2,0,0,0,0,0,0.0,24,16,8,1,0,0,,MitcCa01
366,Maema Njongmeta,23,CIN,LB,17,1,0,0,0,0,0,0,0,2,0,0,0.0,13,7,6,0,0,0,,NjonMa00
367,Derrick Nnadi,28,KAN,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,11,3,8,0,0,0,,NnadDe00
368,Dare Ogunbowale,30,HOU,RB,17,1,0,0,0,0,0,1,0,0,0,0,0.0,6,3,3,0,0,0,,OgunDa00
369,Moro Ojomo,23,PHI,DT,17,1,0,0,0,0,0,0,0,0,0,0,0.0,20,6,14,0,5,0,,OjomMo00
370,Dell Pettus,23,NWE,S,17,1,0,0,0,0,2,0,0,0,0,0,1.0,34,19,15,1,1,0,,PettDe00
371,Brandon Powell,29,MIN,WR,17,1,0,0,0,0,0,0,1,2,7,0,0.0,0,0,0,0,0,0,,PoweBr00
372,Kelee Ringo,22,PHI,CB,17,1,0,0,0,0,1,1,0,1,0,0,0.0,15,12,3,0,0,0,,RingKe00
373,Malcolm Roach,26,DEN,DT,17,1,0,0,0,0,2,1,0,1,0,0,2.5,43,18,25,5,8,0,,RoacMa01
374,Chop Robinson,21,MIA,LB,17,1,0,0,0,0,4,0,0,0,0,0,6.0,26,16,10,8,14,0,,RobiCh00
375,Trent Sherfield,28,MIN,WR,17,1,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,,SherTr00
376,Isaiah Simmons,26,NYG,S,17,1,0,0,0,0,2,1,0,0,0,0,0.0,21,12,9,0,1,0,,SimmIs00
377,Rodney Thomas II,26,IND,S,17,1,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,,ThomRo07
378,Jeremiah Trotter Jr.,22,PHI,LB,17,1,0,0,0,0,1,0,0,0,0,0,0.5,25,9,16,0,1,0,,TrotJe01
379,Chris Williams,26,CHI,DT,17,1,0,0,0,0,0,0,0,0,0,0,3.0,23,17,6,3,7,0,,WillCh08
380,Cal Adomitis,26,CIN,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,,AdomCa00
381,Tyler Allgeier,24,ATL,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,,AllgTy00
382,Tycen Anderson,25,CIN,S,17,0,0,0,0,0,0,0,0,0,0,0,0.0,11,10,1,0,0,0,,AndeTy00
383,Bryan Anger,36,DAL,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,AngeBr00
384,Matt Araiza,24,KAN,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,AraiMa00
385,Brian Asamoah,24,MIN,LB,17,0,0,0,0,0,0,1,0,0,0,0,0.0,6,4,2,0,0,0,,AsamBr00
386,Jake Bailey,27,MIA,P,17,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,,BailJa00
387,Krys Barnes,26,ARI,LB,17,0,0,0,0,0,0,0,0,0,0,0,2.0,35,19,16,3,2,0,,BarnKr00
388,Tyler Bass,27,BUF,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BassTy00
389,Jake Bates,25,DET,K,17,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,,BateJa00
390,Jacob Bobenmoyer,27,LVR,LS,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,BobeJa00
391,Corey Bojorquez,28,CLE,P,17,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,,BojoCo00
392,Austin Booker,22,CHI,DE,17,0,0,0,0,0,0,0,0,0,0,0,1.5,21,14,7,3,4,0,,BookAu00
393,Kris Boyd,28,HOU,CB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,8,5,3,0,0,0,,BoydKr00
394,Chris Braswell,23,TAM,LB,17,0,0,0,0,0,0,1,0,0,0,0,1.5,18,11,7,1,8,0,,BrasCh01
395,Karl Brooks,24,GNB,DE,17,0,0,0,0,0,2,1,0,3,0,0,3.5,24,14,10,4,6,0,,BrooKa00
396,Amari Burney,24,LVR,LB,17,0,0,0,0,0,0,1,0,0,0,0,1.0,17,10,7,3,1,0,,BurnAm00
397,Ty Chandler,26,MIN,RB,17,0,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,,ChanTy01
398,Julius Chestnut,24,TEN,RB,17,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,,ChesJu00
